Language,Query,GitHubUrl,Relevance,Notes
Java,set file attrib hidden,https://github.com/robolectric/robolectric/blob/4fa79a2c72f8abbf742ab920419653c207b41d62/shadows/framework/src/main/java/org/robolectric/shadows/ShadowMatrix.java#L130-L134,0,
Java,how to randomly pick a number,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-java/src/main/java/org/apache/flink/api/java/io/LocalCollectionOutputFormat.java#L58-L64,2,
Java,set file attrib hidden,https://github.com/eclipse/xtext-core/blob/bac941cb75cb24706519845ec174cfef874d7557/org.eclipse.xtext/packrat/org/eclipse/xtext/parser/packrat/AbstractPackratParser.java#L423-L429,0,
Java,convert json to csv,https://github.com/GCRC/nunaliit/blob/0b4abfc64eef2eb8b94f852ce697de2e851d8e67/nunaliit2-couch-export/src/main/java/ca/carleton/gcrc/couch/export/records/ExportRecordsCSV.java#L118-L150,0,
Java,filter array,https://github.com/tony19/logback-android/blob/028489c11ccfc1237a53923db06f22a90b41809c/logback-android/src/main/java/ch/qos/logback/core/spi/FilterAttachableImpl.java#L53-L66,0,
Java,get the description of a http status code,https://github.com/drewnoakes/metadata-extractor/blob/a958e0b61b50e590731b3be1dca8df8e21ebd43c/Source/com/drew/metadata/exif/GpsDescriptor.java#L278-L292,0,
Java,how to determine a string is a valid word,https://github.com/PeterisP/LVTagger/blob/b3d44bab9ec07ace0d13612c448a6b7298c1f681/src/main/java/edu/stanford/nlp/ie/demo/NERDemo.java#L36-L84,0,
Java,all permutations of a list,https://github.com/biojava/biojava/blob/a1c71a8e3d40cc32104b1d387a3d3b560b43356e/biojava-structure/src/main/java/org/biojava/nbio/structure/symmetry/core/PermutationGroup.java#L61-L83,1,
Java,randomly extract x items from a list,https://github.com/ysc/HtmlExtractor/blob/5378bc5f94138562c55506cf81de1ffe72ab701e/html-extractor/src/main/java/org/apdplat/extractor/html/model/ExtractResult.java#L129-L136,0,
Java,convert json to csv,https://github.com/Omertron/api-themoviedb/blob/bf132d7c7271734e13b58ba3bc92bba46f220118/src/main/java/com/omertron/themoviedbapi/tools/PostTools.java#L68-L74,0,
Java,string to date,https://github.com/E7du/jfinal-ext3/blob/8ffcbd150fd50c72852bb778bd427b5eb19254dc/src/main/java/com/jfinal/ext/kit/DateTimeKit.java#L384-L391,3,
Java,get name of enumerated value,https://github.com/validator/validator/blob/c7b7f85b3a364df7d9944753fb5b2cd0ce642889/src/nu/validator/gnu/xml/aelfred2/XmlParser.java#L1781-L1807,0,
Java,print model summary,https://github.com/jpmml/jpmml-model/blob/b2b00ec3f15ca9a3cce09553932837340688b1d7/pmml-model-example/src/main/java/org/jpmml/model/CopyExample.java#L66-L78,1,
Java,how to make the checkbox checked,https://github.com/paypal/SeLion/blob/694d12d0df76db48d0360b16192770c6a4fbdfd2/client/src/main/java/com/paypal/selion/platform/html/Table.java#L324-L328,1,
Java,initializing array,https://github.com/ganfra/MaterialSpinner/blob/524c399244c67137e97347f89e60950b61db3b2b/sample/src/main/java/fr/ganfra/materialspinner/sample/MainActivity.java#L82-L86,0,
Java,convert int to string,https://github.com/colin-lee/mybatis-spring-support/blob/de412e98d00e9a012c0619778fa1a61832863b82/src/main/java/com/github/mybatis/util/UnicodeFormatter.java#L137-L143,0,
Java,unique elements,https://github.com/Eernie/JMoribus/blob/229a23ff7b9007e3056d3753ca6213ff8307930f/core/src/main/java/nl/eernie/jmoribus/monitoring/JunitReportRunner.java#L158-L166,0,
Java,copy to clipboard,https://github.com/spotbugs/spotbugs/blob/f6365c6eea6515035bded38efa4a7c8b46ccf28c/eclipsePlugin/src/de/tobject/findbugs/wizards/ExportWizardPage.java#L255-L261,2,
Java,sorting multiple arrays based on another arrays sorted order,https://github.com/haifengl/smile/blob/e27e43e90fbaacce3f99d30120cf9dd6a764c33d/math/src/main/java/smile/sort/QuickSort.java#L886-L893,1,calls sort which does what we want.
Java,readonly array,https://github.com/EvidentSolutions/dalesbred/blob/713f5b6e152d97e1672ca68b9ff9c7c6c288ceb1/dalesbred/src/main/java/org/dalesbred/internal/instantiation/SqlArrayConversion.java#L60-L97,0,
Java,format date,https://github.com/joniles/mpxj/blob/143ea0e195da59cd108f13b3b06328e9542337e8/src/main/java/net/sf/mpxj/mpx/MPXWriter.java#L1088-L1091,3,
Java,normal distribution,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/distribution/Distributions.java#L28-L64,3,
Java,how to get current date,https://github.com/yanzhenjie/Album/blob/b17506440d32909d42aba41f6a388041a25c8363/album/src/main/java/com/yanzhenjie/album/util/AlbumUtils.java#L266-L271,3,
Java,readonly array,https://github.com/MariaDB/mariadb-connector-j/blob/d148c7cd347c4680617be65d9e511b289d38a30b/src/main/java/org/mariadb/jdbc/internal/failover/impl/MastersFailoverListener.java#L247-L260,0,
Java,initializing array,https://github.com/bushidowallet/bushido-java-service/blob/e1a0157527e57459b509718044d2df44084876a2/bushido-wallet-service/src/main/java/com/bitcoin/blockchain/api/service/v2wallet/V2Wallet.java#L82-L91,0,
Java,string to date,https://github.com/looly/hutool/blob/bbd74eda4c7e8a81fe7a991fa6c2276eec062e6a/hutool-core/src/main/java/cn/hutool/core/date/DateTime.java#L801-L808,0,
Java,map to json,https://github.com/cloudant/sync-android/blob/5f1416ed1bd9ab05d7a4b8736480c8ae68bd7383/cloudant-sync-datastore-core/src/main/java/com/cloudant/sync/internal/util/JSONUtils.java#L166-L176,0,
Java,sending binary data over a serial connection,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.wsoc/src/com/ibm/ws/wsoc/external/RemoteEndpointBasicExt.java#L76-L86,1,
Java,parse command line argument,https://github.com/baratine/baratine/blob/db34b45c03c5a5e930d8142acc72319125569fcf/framework/src/main/java/com/caucho/v5/cli/spi/CommandLineParser.java#L160-L195,3,"bad code but does the ""right"" thing"
Java,deserialize json,https://github.com/chanjarster/weixin-java-tools/blob/2a0b1c30c0f60c2de466cb8933c945bc0d391edf/weixin-java-cp/src/main/java/me/chanjar/weixin/cp/util/json/WxCpTagGsonAdapter.java#L29-L33,0,
Java,get inner html,https://github.com/jMetal/jMetal/blob/bc981e6aede275d26c5216c9a01227d9675b0cf7/jmetal-problem/src/main/java/org/uma/jmetal/problem/multiobjective/cec2015OptBigDataCompetition/BigOpt2015.java#L273-L295,0,
Java,sorting multiple arrays based on another arrays sorted order,https://github.com/lessthanoptimal/ejml/blob/1444680cc487af5e866730e62f48f5f9636850d9/main/ejml-core/src/org/ejml/data/DMatrixSparseCSC.java#L391-L397,0,
Java,pretty print json,https://github.com/JM-Lab/utils-java9/blob/ee80235b2760396a616cf7563cbdc98d4affe8e1/src/main/java/kr/jm/utils/helper/JMJson.java#L437-L445,0,
Java,encrypt aes ctr mode,https://github.com/blackdoor/blackdoor/blob/060c7a71dfafb85e10e8717736e6d3160262e96b/src/main/java/black/door/crypto/Crypto.java#L186-L193,1,
Java,convert a utc time to epoch,https://github.com/goldmansachs/reladomo/blob/e9a069452eece7a6ef9551caf81a69d3d9a3d990/reladomo/src/main/java/com/gs/fw/common/mithra/util/MithraTimestamp.java#L124-L137,0,
Java,map to json,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-utility/topology-monitor/src/main/java/com/dianping/cosmos/util/JSONUtil.java#L100-L108,0,
Java,how to get database table name,https://github.com/jbundle/jbundle/blob/4037fcfa85f60c7d0096c453c1a3cd573c2b0abc/app/program/db/src/main/java/org/jbundle/app/program/db/ClassFields.java#L58-L61,0,
Java,extracting data from a text file,https://github.com/stratosphere/stratosphere/blob/c543a08f9676c5b2b0a7088123bd6e795a8ae0c8/stratosphere-examples/stratosphere-java-examples/src/main/java/eu/stratosphere/example/java/wordcount/WordCount.java#L135-L143,1,
Java,how to get html of website,https://github.com/neoremind/navi/blob/d37e4b46ef07d124be2740ad3d85d87e939acc84/navi-mgr-console/src/main/java/com/baidu/beidou/navimgr/page/controller/PageController.java#L67-L81,0,
Java,priority queue,https://github.com/mangstadt/biweekly/blob/2e21350f85c13dfff52fdef98fdbebe2976fcf61/src/main/java/biweekly/component/VEvent.java#L486-L490,0,
Java,how to randomly pick a number,https://github.com/samskivert/samskivert/blob/a64d9ef42b69819bdb2c66bddac6a64caef928b6/src/main/java/com/samskivert/util/RandomUtil.java#L363-L379,2,
Java,deserialize json,https://github.com/foundation-runtime/service-directory/blob/a7bdefe173dc99e75eff4a24e07e6407e62f2ed4/1.1/sd-core/src/main/java/com/cisco/oss/foundation/directory/utils/JsonSerializer.java#L57-L60,1,a reasonable pointer?
Java,get executable path,https://github.com/wcm-io/wcm-io-tooling/blob/1abcd01dd3ad4cc248f03b431f929573d84fa9b4/maven/plugins/nodejs-maven-plugin/src/main/java/io/wcm/maven/plugins/nodejs/mojo/NodeJsTask.java#L105-L108,0,
Java,encode url,https://github.com/EasyPost/easypost-java/blob/323b4cece5fa0f607e80a7e66cb1ce20c9d5b844/src/main/java/com/easypost/net/EasyPostResource.java#L144-L146,1,
Java,get current ip address,https://github.com/dasein-cloud/dasein-cloud-google/blob/f52ada0f8abbe69bc81a1cdf398e87ebb5647cd7/src/main/java/org/dasein/cloud/google/network/IPAddressSupport.java#L139-L171,1,
Java,group by count,https://github.com/3redronin/mu-server/blob/51598606a3082a121fbd785348ee9770b40308e6/src/main/java/io/muserver/rest/RequestMatcher.java#L251-L259,0,
Java,positions of substrings in string,https://github.com/CenturyLinkCloud/clc-java-sdk/blob/c026322f077dea71b1acf9f2d665253d79d9bf85/sdk/src/main/java/com/centurylink/cloud/sdk/server/services/dsl/domain/template/filters/TemplateFilter.java#L155-L163,0,
Java,normal distribution,https://github.com/chen0040/java-genetic-programming/blob/498fc8f4407ea9d45f2e0ac797a8948da337c74f/src/main/java/com/github/chen0040/gp/services/SimpleRandEngine.java#L22-L25,1,
Java,json to xml conversion,https://github.com/jmapper-framework/jmapper-core/blob/b48fd3527f35055b8b4a30f53a51136f183acc90/JMapper Framework/src/main/java/com/googlecode/jmapper/config/Error.java#L338-L340,0,
Java,copy to clipboard,https://github.com/kiswanij/jk-util/blob/8e0c85818423406f769444c76194a748e0a0fc0a/src/main/java/com/jk/util/JKStringUtil.java#L203-L207,2,
Java,underline text in label widget,https://github.com/jqm4gwt/jqm4gwt/blob/cf59958e9ba6d4b70f42507b2c77f10c2465085b/library/src/main/java/com/sksamuel/jqm4gwt/form/JQMForm.java#L180-L183,0,
Java,string to date,https://github.com/blademainer/common_utils/blob/ef6baf0367c16de95a28caab67a7d5842a6d13db/common_helper/src/main/java/com/xiongyingqi/util/DateHelper.java#L158-L161,0,
Java,how to read the contents of a .gz compressed file?,https://github.com/Unidata/thredds/blob/d2d68f9eee87f345625211324d71d5dc3e162ee1/clcommon/src/main/java/ucar/nc2/iosp/fysat/Fysatiosp.java#L189-L253,1,
Java,matrix multiply,https://github.com/EdwardRaff/JSAT/blob/0ff53b7b39684b2379cc1da522f5b3a954b15cfb/JSAT/src/jsat/linear/Matrix.java#L298-L303,1,
Java,sort string list,https://github.com/lucee/Lucee/blob/29b153fc4e126e5edb97da937f2ee2e231b87593/core/src/main/java/lucee/runtime/type/util/ListUtil.java#L1157-L1159,1,
Java,convert decimal to hex,https://github.com/arxanchain/java-common/blob/3ddfedfd948f5bab3fee0b74b85cdce4702ed84e/src/main/java/com/arxanfintech/common/util/ByteUtils.java#L127-L133,1,
Java,parse query string in url,https://github.com/boonproject/boon/blob/9bc6870dbe5dd58c45c18d8edb493e8efc089463/boon/src/main/java/org/boon/json/JsonSlurper.java#L209-L211,1,
Java,how to determine a string is a valid word,https://github.com/datumbox/datumbox-framework/blob/909dff0476e80834f05ecdde0624dd2390e9b0ca/datumbox-framework-core/src/main/java/com/datumbox/framework/core/common/text/analyzers/ReadabilityStatistics.java#L302-L314,0,
Java,json to xml conversion,https://github.com/jmapper-framework/jmapper-core/blob/b48fd3527f35055b8b4a30f53a51136f183acc90/JMapper Framework/src/main/java/com/googlecode/jmapper/xml/XML.java#L158-L181,1,
Java,sending binary data over a serial connection,https://github.com/line/armeria/blob/67d29e019fd35a35f89c45cc8f9119ff9b12b44d/core/src/main/java/com/linecorp/armeria/internal/AbstractHttp2ConnectionHandler.java#L102-L113,0,
Java,reading element from html - <td>,https://github.com/Coveros/selenified/blob/396cc1f010dd69eed33cc5061c41253de246a4cd/src/main/java/com/coveros/selenified/utilities/Reporter.java#L276-L307,0,
Java,all permutations of a list,https://github.com/cdk/cdk/blob/c3d0f16502bf08df50365fee392e11d7c9856657/tool/group/src/main/java/org/openscience/cdk/group/PermutationGroup.java#L308-L324,1,
Java,map to json,https://github.com/jwtk/jjwt/blob/86b6096946752cffcfbc9b0a5503f1ea195cc140/extensions/orgjson/src/main/java/io/jsonwebtoken/io/OrgJsonDeserializer.java#L60-L71,0,opposite
Java,get executable path,https://github.com/allure-framework/allure1/blob/9a816fa05d8b894a917b7ebb7fd1a4056dee4693/allure-commandline/src/main/java/ru/yandex/qatools/allure/command/ReportGenerate.java#L158-L161,1,
Java,copy to clipboard,https://github.com/lessthanoptimal/BoofCV/blob/f01c0243da0ec086285ee722183804d5923bc3ac/integration/boofcv-swing/src/main/java/boofcv/gui/ApplicationLauncherApp.java#L337-L371,3,
Java,sorting multiple arrays based on another arrays sorted order,https://github.com/QSFT/Doradus/blob/ad64d3c37922eefda68ec8869ef089c1ca604b70/doradus-server/src/main/java/com/dell/doradus/search/SearchResult.java#L91-L103,0,
Java,convert a date string into yyyymmdd,https://github.com/FaritorKang/unmz-common-util/blob/2912b8889b85ed910d536f85b24b6fa68035814a/src/main/java/net/unmz/java/util/date/DateUtils.java#L588-L605,1,
Java,string to date,https://github.com/blademainer/common_utils/blob/ef6baf0367c16de95a28caab67a7d5842a6d13db/common_helper/src/main/java/com/xiongyingqi/util/DateHelper.java#L169-L172,0,
Java,parse command line argument,https://github.com/QSFT/Doradus/blob/ad64d3c37922eefda68ec8869ef089c1ca604b70/doradus-server/src/main/java/com/dell/doradus/core/ServerParams.java#L551-L575,3,
Java,get inner html,https://github.com/ButterFaces/ButterFaces/blob/e8c2bb340c89dcdbac409fcfc7a2a0e07f2462fc/showcase/src/main/java/org/butterfaces/component/showcase/PrettyPrintShowcase.java#L99-L114,0,
Java,scatter plot,https://github.com/ujmp/universal-java-matrix-package/blob/b7e1d293adeadaf35d208ffe8884028d6c06b63b/ujmp-core/src/main/java/org/ujmp/core/util/GnuPlot.java#L191-L194,1,
Java,replace in file,https://github.com/streamsets/datacollector/blob/ea63245ea14d59d5229248387f0628f46131eae5/container/src/main/java/com/streamsets/datacollector/cluster/EmrClusterProvider.java#L221-L232,1,
Java,group by count,https://github.com/zutnop/telekom-workflow-engine/blob/f471f1f94013b3e2d56b4c9380e86e3a92c2ee29/telekom-workflow-engine/src/main/java/ee/telekom/workflow/facade/workflowinstance/WorkflowInstanceStateDao.java#L119-L130,0,
Java,get name of enumerated value,https://github.com/jhunters/jprotobuf/blob/55832c9b4792afb128e5b35139d8a3891561d8a3/src/main/java/com/baidu/bjf/remoting/protobuf/code/CodedConstant.java#L632-L647,3,
Java,sort string list,https://github.com/boonproject/boon/blob/9bc6870dbe5dd58c45c18d8edb493e8efc089463/boon/src/main/java/org/boon/sort/Sorting.java#L56-L58,1,
Java,regex case insensitive,https://github.com/bingoohuang/westcache/blob/09842bf0b9299abe75551c4b51d326fcc96da42d/src/main/java/com/github/bingoohuang/westcache/utils/Keys.java#L31-L38,0,
Java,connect to sql,https://github.com/Teddy-Zhu/SilentGo/blob/27f58b0cafe56b2eb9fc6993efa9ca2b529661e1/orm/src/main/java/com/silentgo/orm/base/DaoInterceptor.java#L250-L262,0,
Java,convert int to string,https://github.com/biojava/biojava/blob/a1c71a8e3d40cc32104b1d387a3d3b560b43356e/biojava-structure/src/main/java/org/biojava/nbio/structure/rcsb/ReadUtils.java#L102-L110,0,exact opposite
Java,get the description of a http status code,https://github.com/gitblit/fathom/blob/f2f820eb16e9fea1e36ad4eda4ed51b35f056538/fathom-rest-swagger/src/main/java/fathom/rest/swagger/SwaggerBuilder.java#L597-L621,0,
Java,convert a date string into yyyymmdd,https://github.com/spring-projects/spring-social-twitter/blob/5df7b3556d7bdbe7db8d833f30141336b5552178/spring-social-twitter/src/main/java/org/springframework/social/twitter/api/impl/LocalTrendsDeserializer.java#L65-L71,0,
Java,how to get current date,https://github.com/att/AAF/blob/090562e956c0035db972aafba844dc6d3fc948ee/authz/authz-batch/src/main/java/com/att/authz/JobChange.java#L149-L155,2,
Java,encrypt aes ctr mode,https://github.com/cogroo/cogroo4/blob/b6228900c20c6b37eac10a03708a9669dd562f52/lang/pt_br/cogroo-addon/src/org/cogroo/addon/util/SecurityUtil.java#L72-L85,0,
Java,export to excel,https://github.com/Crab2died/Excel4J/blob/2ab0a3b8226a69ff868c3ead6e724f3a774f5f77/src/main/java/com/github/crab2died/ExcelUtils.java#L995-L1003,1,
Java,concatenate several file remove header lines,https://github.com/knightliao/disconf/blob/d413cbce9334fe38a5a24982ce4db3a6ed8e98ea/disconf-web/src/main/java/com/baidu/disconf/web/common/comparator/FileComparator.java#L38-L47,0,
Java,output to html file,https://github.com/mkolisnyk/cucumber-reports/blob/9c9a32f15f0bf1eb1d3d181a11bae9c5eec84a8e/cucumber-report-generator/src/main/java/com/github/mkolisnyk/cucumber/reporting/interfaces/CucumberResultsCommon.java#L80-L85,0,
Java,html entities replace,https://github.com/spotbugs/spotbugs/blob/f6365c6eea6515035bded38efa4a7c8b46ccf28c/eclipsePlugin/src/de/tobject/findbugs/view/BugInfoView.java#L625-L639,1,
Java,how to make the checkbox checked,https://github.com/astrapi69/jaulp-wicket/blob/85d74368d00abd9bb97659b5794e38c0f8a013d4/jaulp-wicket-components/src/main/java/de/alpharogroup/wicket/components/factory/ComponentFactory.java#L71-L76,1,
Java,set working directory,https://github.com/gocd/gocd/blob/59a8480e23d6c06de39127635108dff57603cb71/commandline/src/main/java/com/thoughtworks/go/util/command/CommandLine.java#L232-L240,1,
Java,string to date,https://github.com/CenturyLinkCloud/mdw/blob/91167fe65a25a5d7022cdcf8b0fae8506f5b87ce/mdw-common/src/com/centurylink/mdw/model/asset/CommitInfo.java#L85-L87,0,
Java,how to read .csv file in an efficient way?,https://github.com/exoplatform/jcr/blob/3e7f9ee1b5683640d73a4316fb4b0ad5eac5b8a2/exo.jcr.component.core/src/main/java/org/exoplatform/services/jcr/impl/dataflow/persistent/FilePersistedValueData.java#L119-L147,0,
Java,how to determine a string is a valid word,https://github.com/netty/netty/blob/ba06eafa1c1824bd154f1a380019e7ea2edf3c4c/microbench/src/main/java/io/netty/microbenchmark/common/IsValidIpV6Benchmark.java#L41-L53,3,
